"jobTitle","skill","countVal"
"Agricultural Data Scientist","F.",0
"Agricultural Data Scientist","Fortran",0
"Agricultural Data Scientist","Golang",0
"Agricultural Data Scientist","Hadoop",0
"Agricultural Data Scientist","Haskell",0
"Agricultural Data Scientist","Java",0
"Agricultural Data Scientist","Javascript",0
"Agricultural Data Scientist","Julia",0
"Agricultural Data Scientist","Knime",0
"Agricultural Data Scientist","Lisp",0
"Agricultural Data Scientist","Matlab",0
"Agricultural Data Scientist","Minitab",0
"Agricultural Data Scientist","Python",1
"Agricultural Data Scientist","R",1
"Agricultural Data Scientist","Ruby",0
"Agricultural Data Scientist","SAS",0
"Agricultural Data Scientist","Scala",0
"Agricultural Data Scientist","Spark",0
"Agricultural Data Scientist","SPSS",0
"Agricultural Data Scientist","SQL",0
"Agricultural Data Scientist","Stata",0
"Agricultural Data Scientist","Tableau",0
"AI & Python developer","C",0
"AI & Python developer","Clojure",0
"AI & Python developer","D3",0
"AI & Python developer","F.",0
"AI & Python developer","Fortran",0
"AI & Python developer","Golang",0
"AI & Python developer","Hadoop",0
"AI & Python developer","Haskell",0
"AI & Python developer","Java",0
"AI & Python developer","Javascript",0
"AI & Python developer","Julia",0
"AI & Python developer","Knime",0
"AI & Python developer","Lisp",0
"AI & Python developer","Matlab",0
"AI & Python developer","Minitab",0
"AI & Python developer","Python",1
"AI & Python developer","R",0
"AI & Python developer","Ruby",0
"AI & Python developer","SAS",0
"AI & Python developer","Scala",0
"AI & Python developer","Spark",0
"AI & Python developer","SPSS",0
"AI & Python developer","SQL",0
"AI & Python developer","Stata",0
"AI & Python developer","Tableau",0
"AI / Machine Learning Engineer","C",0
"AI / Machine Learning Engineer","Clojure",0
"AI / Machine Learning Engineer","D3",0
"AI / Machine Learning Engineer","F.",0
"AI / Machine Learning Engineer","Fortran",0
"AI / Machine Learning Engineer","Golang",0
"AI / Machine Learning Engineer","Hadoop",0
"AI / Machine Learning Engineer","Haskell",0
"AI / Machine Learning Engineer","Java",0
"AI / Machine Learning Engineer","Javascript",0
"AI / Machine Learning Engineer","Julia",0
"AI / Machine Learning Engineer","Knime",0
"AI / Machine Learning Engineer","Lisp",0
"AI / Machine Learning Engineer","Matlab",0
"AI / Machine Learning Engineer","Minitab",0
"AI / Machine Learning Engineer","Python",0
"AI / Machine Learning Engineer","R",1
"AI / Machine Learning Engineer","Ruby",0
"AI / Machine Learning Engineer","SAS",0
"AI / Machine Learning Engineer","Scala",0
"AI / Machine Learning Engineer","Spark",0
"AI / Machine Learning Engineer","SPSS",0
"AI / Machine Learning Engineer","SQL",0
"AI / Machine Learning Engineer","Stata",0
"AI / Machine Learning Engineer","Tableau",0
"AI Data Engineer","C",0
"AI Data Engineer","Clojure",0
"AI Data Engineer","D3",0
"AI Data Engineer","F.",0
"AI Data Engineer","Fortran",0
"AI Data Engineer","Golang",0
"AI Data Engineer","Hadoop",1
"AI Data Engineer","Haskell",0
"AI Data Engineer","Java",1
"AI Data Engineer","Javascript",0
"AI Data Engineer","Julia",0
"AI Data Engineer","Knime",0
"AI Data Engineer","Lisp",0
"AI Data Engineer","Matlab",0
"AI Data Engineer","Minitab",0
"AI Data Engineer","Python",1
"AI Data Engineer","R",0
"AI Data Engineer","Ruby",0
"AI Data Engineer","SAS",1
"AI Data Engineer","Scala",1
"AI Data Engineer","Spark",1
"AI Data Engineer","SPSS",0
"AI Data Engineer","SQL",1
"AI Data Engineer","Stata",0
"AI Data Engineer","Tableau",1
"Analyst - Data Engineering ","C",0
"Analyst - Data Engineering ","Clojure",0
"Analyst - Data Engineering ","D3",0
"Analyst - Data Engineering ","F.",0
"Analyst - Data Engineering ","Fortran",0
"Analyst - Data Engineering ","Golang",0
"Analyst - Data Engineering ","Hadoop",1
"Analyst - Data Engineering ","Haskell",0
"Analyst - Data Engineering ","Java",1
"Analyst - Data Engineering ","Javascript",0
"Analyst - Data Engineering ","Julia",0
"Analyst - Data Engineering ","Knime",0
"Analyst - Data Engineering ","Lisp",0
"Analyst - Data Engineering ","Matlab",0
"Analyst - Data Engineering ","Minitab",0
"Analyst - Data Engineering ","Python",1
"Analyst - Data Engineering ","R",0
"Analyst - Data Engineering ","Ruby",0
"Analyst - Data Engineering ","SAS",1
"Analyst - Data Engineering ","Scala",1
"Analyst - Data Engineering ","Spark",1
"Analyst - Data Engineering ","SPSS",0
"Analyst - Data Engineering ","SQL",1
"Analyst - Data Engineering ","Stata",0
"Analyst - Data Engineering ","Tableau",1
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","C",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Clojure",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","D3",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","F.",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Fortran",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Golang",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Hadoop",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Haskell",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Java",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Javascript",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Julia",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Knime",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Lisp",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Matlab",1
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Minitab",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Python",1
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","R",1
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Ruby",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","SAS",1
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Scala",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Spark",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","SPSS",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","SQL",1
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Stata",0
"Analyst - Sustainability & Climate Change (Climate Data Scientist)","Tableau",1
"Analyst Data Scientist","C",0
"Analyst Data Scientist","Clojure",0
"Analyst Data Scientist","D3",0
"Analyst Data Scientist","F.",0
"Analyst Data Scientist","Fortran",0
"Analyst Data Scientist","Golang",0
"Analyst Data Scientist","Hadoop",0
"Analyst Data Scientist","Haskell",0
"Analyst Data Scientist","Java",0
"Analyst Data Scientist","Javascript",0
"Analyst Data Scientist","Julia",0
"Analyst Data Scientist","Knime",0
"Analyst Data Scientist","Lisp",0
"Analyst Data Scientist","Matlab",0
"Analyst Data Scientist","Minitab",0
"Analyst Data Scientist","Python",1
"Analyst Data Scientist","R",1
"Analyst Data Scientist","Ruby",0
"Analyst Data Scientist","SAS",0
"Analyst Data Scientist","Scala",0
"Analyst Data Scientist","Spark",0
"Analyst Data Scientist","SPSS",0
"Analyst Data Scientist","SQL",1
"Analyst Data Scientist","Stata",0
"Analyst Data Scientist","Tableau",0
"Analyst Data Scientist Digital Orebody | Perth","C",1
"Analyst Data Scientist Digital Orebody | Perth","Clojure",0
"Analyst Data Scientist Digital Orebody | Perth","D3",0
"Analyst Data Scientist Digital Orebody | Perth","F.",0
"Analyst Data Scientist Digital Orebody | Perth","Fortran",0
"Analyst Data Scientist Digital Orebody | Perth","Golang",0
"Analyst Data Scientist Digital Orebody | Perth","Hadoop",0
"Analyst Data Scientist Digital Orebody | Perth","Haskell",0
"Analyst Data Scientist Digital Orebody | Perth","Java",1
"Analyst Data Scientist Digital Orebody | Perth","Javascript",0
"Analyst Data Scientist Digital Orebody | Perth","Julia",0
"Analyst Data Scientist Digital Orebody | Perth","Knime",0
"Analyst Data Scientist Digital Orebody | Perth","Lisp",0
"Analyst Data Scientist Digital Orebody | Perth","Matlab",0
"Analyst Data Scientist Digital Orebody | Perth","Minitab",0
"Analyst Data Scientist Digital Orebody | Perth","Python",1
"Analyst Data Scientist Digital Orebody | Perth","R",1
"Analyst Data Scientist Digital Orebody | Perth","Ruby",0
"Analyst Data Scientist Digital Orebody | Perth","SAS",0
"Analyst Data Scientist Digital Orebody | Perth","Scala",0
"Analyst Data Scientist Digital Orebody | Perth","Spark",0
"Analyst Data Scientist Digital Orebody | Perth","SPSS",0
"Analyst Data Scientist Digital Orebody | Perth","SQL",1
"Analyst Data Scientist Digital Orebody | Perth","Stata",0
"Analyst Data Scientist Digital Orebody | Perth","Tableau",0
"Analyst Developer","C",2
"Analyst Developer","Clojure",0
"Analyst Developer","D3",0
"Analyst Developer","F.",0
"Analyst Developer","Fortran",0
"Analyst Developer","Golang",0
"Analyst Developer","Hadoop",0
"Analyst Developer","Haskell",0
"Analyst Developer","Java",0
"Analyst Developer","Javascript",0
"Analyst Developer","Julia",0
"Analyst Developer","Knime",0
"Analyst Developer","Lisp",0
"Analyst Developer","Matlab",0
"Analyst Developer","Minitab",0
"Analyst Developer","Python",0
"Analyst Developer","R",0
"Analyst Developer","Ruby",0
"Analyst Developer","SAS",0
"Analyst Developer","Scala",0
"Analyst Developer","Spark",0
"Analyst Developer","SPSS",0
"Analyst Developer","SQL",2
"Analyst Developer","Stata",0
"Analyst Developer","Tableau",0
"Analyst, Data Sciences (Advanced)","C",0
"Analyst, Data Sciences (Advanced)","Clojure",0
"Analyst, Data Sciences (Advanced)","D3",0
"Analyst, Data Sciences (Advanced)","F.",0
"Analyst, Data Sciences (Advanced)","Fortran",0
"Analyst, Data Sciences (Advanced)","Golang",0
"Analyst, Data Sciences (Advanced)","Hadoop",0
"Analyst, Data Sciences (Advanced)","Haskell",0
"Analyst, Data Sciences (Advanced)","Java",0
"Analyst, Data Sciences (Advanced)","Javascript",0
"Analyst, Data Sciences (Advanced)","Julia",0
"Analyst, Data Sciences (Advanced)","Knime",0
"Analyst, Data Sciences (Advanced)","Lisp",0
"Analyst, Data Sciences (Advanced)","Matlab",0
"Analyst, Data Sciences (Advanced)","Minitab",0
"Analyst, Data Sciences (Advanced)","Python",2
"Analyst, Data Sciences (Advanced)","R",2
"Analyst, Data Sciences (Advanced)","Ruby",0
"Analyst, Data Sciences (Advanced)","SAS",0
"Analyst, Data Sciences (Advanced)","Scala",0
"Analyst, Data Sciences (Advanced)","Spark",0
"Analyst, Data Sciences (Advanced)","SPSS",0
"Analyst, Data Sciences (Advanced)","SQL",0
"Analyst, Data Sciences (Advanced)","Stata",0
"Analyst, Data Sciences (Advanced)","Tableau",0
"Analyst, Data Scientist","C",0
"Analyst, Data Scientist","Clojure",0
"Analyst, Data Scientist","D3",0
"Analyst, Data Scientist","F.",0
"Analyst, Data Scientist","Fortran",0
"Analyst, Data Scientist","Golang",0
"Analyst, Data Scientist","Hadoop",0
"Analyst, Data Scientist","Haskell",0
"Analyst, Data Scientist","Java",0
"Analyst, Data Scientist","Javascript",0
"Analyst, Data Scientist","Julia",0
"Analyst, Data Scientist","Knime",0
"Analyst, Data Scientist","Lisp",0
"Analyst, Data Scientist","Matlab",1
"Analyst, Data Scientist","Minitab",0
"Analyst, Data Scientist","Python",4
"Analyst, Data Scientist","R",3
"Analyst, Data Scientist","Ruby",0
"Analyst, Data Scientist","SAS",1
"Analyst, Data Scientist","Scala",4
"Analyst, Data Scientist","Spark",4
"Analyst, Data Scientist","SPSS",0
"Analyst, Data Scientist","SQL",4
"Analyst, Data Scientist","Stata",0
"Analyst, Data Scientist","Tableau",4
"Analyst/ Junior Data Scientist","C",0
"Analyst/ Junior Data Scientist","Clojure",0
"Analyst/ Junior Data Scientist","D3",0
"Analyst/ Junior Data Scientist","F.",0
"Analyst/ Junior Data Scientist","Fortran",0
"Analyst/ Junior Data Scientist","Golang",0
"Analyst/ Junior Data Scientist","Hadoop",0
"Analyst/ Junior Data Scientist","Haskell",0
"Analyst/ Junior Data Scientist","Java",0
"Analyst/ Junior Data Scientist","Javascript",0
"Analyst/ Junior Data Scientist","Julia",0
"Analyst/ Junior Data Scientist","Knime",0
"Analyst/ Junior Data Scientist","Lisp",0
"Analyst/ Junior Data Scientist","Matlab",2
"Analyst/ Junior Data Scientist","Minitab",0
"Analyst/ Junior Data Scientist","Python",4
"Analyst/ Junior Data Scientist","R",4
"Analyst/ Junior Data Scientist","Ruby",0
"Analyst/ Junior Data Scientist","SAS",2
"Analyst/ Junior Data Scientist","Scala",0
"Analyst/ Junior Data Scientist","Spark",0
"Analyst/ Junior Data Scientist","SPSS",0
"Analyst/ Junior Data Scientist","SQL",4
"Analyst/ Junior Data Scientist","Stata",0
"Analyst/ Junior Data Scientist","Tableau",2
"Analytics Consultant / Aspiring Data Scientist","C",0
"Analytics Consultant / Aspiring Data Scientist","Clojure",0
"Analytics Consultant / Aspiring Data Scientist","D3",0
"Analytics Consultant / Aspiring Data Scientist","F.",0
"Analytics Consultant / Aspiring Data Scientist","Fortran",0
"Analytics Consultant / Aspiring Data Scientist","Golang",0
"Analytics Consultant / Aspiring Data Scientist","Hadoop",0
"Analytics Consultant / Aspiring Data Scientist","Haskell",0
"Analytics Consultant / Aspiring Data Scientist","Java",0
"Analytics Consultant / Aspiring Data Scientist","Javascript",0
"Analytics Consultant / Aspiring Data Scientist","Julia",0
"Analytics Consultant / Aspiring Data Scientist","Knime",0
"Analytics Consultant / Aspiring Data Scientist","Lisp",0
"Analytics Consultant / Aspiring Data Scientist","Matlab",0
"Analytics Consultant / Aspiring Data Scientist","Minitab",0
"Analytics Consultant / Aspiring Data Scientist","Python",1
"Analytics Consultant / Aspiring Data Scientist","R",1
"Analytics Consultant / Aspiring Data Scientist","Ruby",0
"Analytics Consultant / Aspiring Data Scientist","SAS",1
"Analytics Consultant / Aspiring Data Scientist","Scala",0
"Analytics Consultant / Aspiring Data Scientist","Spark",0
"Analytics Consultant / Aspiring Data Scientist","SPSS",0
"Analytics Consultant / Aspiring Data Scientist","SQL",1
"Analytics Consultant / Aspiring Data Scientist","Stata",0
"Analytics Consultant / Aspiring Data Scientist","Tableau",0
"Analytics Data Scientist","C",0
"Analytics Data Scientist","Clojure",0
"Analytics Data Scientist","D3",0
"Analytics Data Scientist","F.",0
"Analytics Data Scientist","Fortran",0
"Analytics Data Scientist","Golang",0
"Analytics Data Scientist","Hadoop",0
"Analytics Data Scientist","Haskell",0
"Analytics Data Scientist","Java",0
"Analytics Data Scientist","Javascript",0
"Analytics Data Scientist","Julia",0
"Analytics Data Scientist","Knime",1
"Analytics Data Scientist","Lisp",0
"Analytics Data Scientist","Matlab",0
"Analytics Data Scientist","Minitab",0
"Analytics Data Scientist","Python",1
"Analytics Data Scientist","R",1
"Analytics Data Scientist","Ruby",0
"Analytics Data Scientist","SAS",0
"Analytics Data Scientist","Scala",0
"Analytics Data Scientist","Spark",0
"Analytics Data Scientist","SPSS",0
"Analytics Data Scientist","SQL",1
"Analytics Data Scientist","Stata",0
"Analytics Data Scientist","Tableau",1
"Analytics Lead/ Data Scientist","C",0
"Analytics Lead/ Data Scientist","Clojure",0
"Analytics Lead/ Data Scientist","D3",0
"Analytics Lead/ Data Scientist","F.",0
"Analytics Lead/ Data Scientist","Fortran",0
"Analytics Lead/ Data Scientist","Golang",0
"Analytics Lead/ Data Scientist","Hadoop",0
"Analytics Lead/ Data Scientist","Haskell",0
"Analytics Lead/ Data Scientist","Java",0
"Analytics Lead/ Data Scientist","Javascript",0
"Analytics Lead/ Data Scientist","Julia",0
"Analytics Lead/ Data Scientist","Knime",0
"Analytics Lead/ Data Scientist","Lisp",0
"Analytics Lead/ Data Scientist","Matlab",0
"Analytics Lead/ Data Scientist","Minitab",0
"Analytics Lead/ Data Scientist","Python",1
"Analytics Lead/ Data Scientist","R",1
"Analytics Lead/ Data Scientist","Ruby",0
"Analytics Lead/ Data Scientist","SAS",1
